Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.481857299804688,28.741659605750762,28.46841983871474,28.710304390720175,147544800
2015-06-15,28.425870895385742,28.49754021576761,28.154871224293956,28.242218155111498,175955600
2015-06-16,28.57817268371582,28.634164402025895,28.30269438651997,28.450511634318115,125976400
2015-06-17,28.510976791381836,28.64087624799022,28.385554210588214,28.605042445428634,131672400
2015-06-18,28.64087677001953,28.737182572460274,28.493059555070516,28.495299701749957,141628800
2015-06-19,28.354202270507812,28.627442095144573,28.30940958494469,28.602805605465427,218867600
2015-06-22,28.580411911010742,28.6811963172324,28.461709745410968,28.553535271943563,136157200
2015-06-23,28.450510025024414,28.580411214251566,28.416914654192354,28.5512961375206,121075600
2015-06-24,28.692398071289062,29.070902657654358,28.470671331286958,28.490827530954537,221123600
2015-06-25,28.555770874023438,28.93651380218456,28.555770874023438,28.860365900044858,127752400
2015-06-26,28.387794494628906,28.665512873567515,28.334042936160746,28.59384355936622,176267200
2015-06-29,27.890594482421875,28.325090763788303,27.879397163986315,28.098883743117657,196645600
2015-06-30,28.092164993286133,28.246702682695314,27.96450394382296,28.123520218857326,177482800
2015-07-01,28.354202270507812,28.430351886442832,28.217582358189432,28.421393007583923,120955200
2015-07-02,28.318363189697266,28.3743548905888,28.168304132672308,28.316123043216894,108844000
2015-07-06,28.219825744628906,28.271338876798318,27.962263501245097,27.98242140817456,112241600
2015-07-07,28.150388717651367,28.25341324455203,27.720371146535417,28.195181395875604,187787200
2015-07-08,27.45161247253418,27.91522371167966,27.444893741474726,27.879389909785505,243046400
2015-07-09,26.891693115234375,27.785320152426383,26.7013216804665,27.738287330335332,314380000
2015-07-10,27.610633850097656,27.73829489020388,27.14702252458227,27.310519081989927,245418000
2015-07-13,28.1436710357666,28.16606737571348,27.843554612538554,28.00257084751197,165762000
2015-07-14,28.132471084594727,28.302686338299388,28.004810071499016,28.22877688105157,127072400
2015-07-15,28.403472900390625,28.477382363314426,28.125754513662404,28.157109732709237,134596800
2015-07-16,28.78197479248047,28.79541567234173,28.522174169960014,28.60952109301468,144889600
2015-07-17,29.030582427978516,29.030582427978516,28.737186396981723,28.909641830893467,184658800
2015-07-20,29.579299926757812,29.780868700287222,29.272463055655816,29.332935054699643,235600800
2015-07-21,29.28366470336914,29.769672342270248,29.187360601323384,29.753996440351017,307025600
2015-07-22,28.045127868652344,28.107838310210372,27.321714226436196,27.321714226436196,461802400
2015-07-23,28.031686782836914,28.463941086110378,28.009288734833575,28.264610761744994,203998000
2015-07-24,27.883869171142578,28.161587550306,27.749489420497778,28.06752189572776,168649200
2015-07-27,27.496414184570312,27.684547259692128,27.350837073843998,27.568083520632968,177822000
2015-07-28,27.633026123046875,27.751729975071367,27.44713495780925,27.633026123046875,134472400
2015-07-29,27.545684814453125,27.65990839639727,27.38442839493942,27.58152033378133,148046800
2015-07-30,27.406824111938477,27.451616798547704,27.259005170411385,27.395625085920436,134513200
2015-07-31,27.167177200317383,27.467291932744207,27.079830273194275,27.458333054483976,171540000
2015-08-03,26.526630401611328,27.45161274239848,26.32057963095237,27.211968316112014,279904000
2015-08-04,25.675561904907227,26.36089998204292,25.36424809151999,26.298189531681697,496554400
2015-08-05,25.84577751159668,26.302670138017913,25.106686146470523,25.297057646963125,397250400
2015-08-06,25.902009963989258,26.210233933755806,25.674780845568844,26.090994517532835,211612000
2015-08-07,25.989757537841797,26.153994127175643,25.760278086551494,25.77827694607466,154681600
2015-08-10,26.934680938720703,26.995424952764882,26.216992189331023,26.216992189331023,219806400
2015-08-11,25.53304672241211,26.588206240596236,25.49705072051234,26.504962804225393,388331200
2015-08-12,25.92676544189453,25.967262021018723,24.664624061734038,25.31706818475009,404870000
2015-08-13,25.906524658203125,26.187750497487862,25.76928631131487,26.106757318456552,194143200
2015-08-14,26.088754653930664,26.167497534171147,25.65004309511507,25.719786543832917,171718000
2015-08-17,26.358734130859375,26.46897417022502,25.985265422954708,26.10675518155745,163538800
2015-08-18,26.21023941040039,26.421721719719006,26.099999399070054,26.1944908373532,138242800
2015-08-19,25.875017166137695,26.21473660844214,25.800773162270254,26.12024517613755,193146000
2015-08-20,25.344066619873047,25.72653297873886,25.114585431380863,25.66578896794144,274006400
2015-08-21,23.793954849243164,25.175335950800722,23.769206839568177,24.844614109204233,513102000
2015-08-24,23.20000648498535,24.477896713893095,20.698220905443083,21.343916023355945,648825200
2015-08-25,23.339487075805664,24.997594723719715,23.285492212156004,24.997594723719715,414406400
2015-08-26,24.67812728881836,24.723122730848115,23.634217242240048,24.093176243635025,387098400
2015-08-27,25.404800415039062,25.476794114221732,24.752356550684453,25.249565020327633,338464400
2015-08-28,25.488056182861328,25.492555040287638,25.094340074117845,25.236077255337733,212657600
2015-08-31,25.368818283081055,25.767033273759807,25.197832510435443,25.2045816552233,224917200
2015-09-01,24.23491096496582,25.17082938610374,24.153917810116816,24.781613901963713,307383600
2015-09-02,25.27431869506836,25.27431869506836,24.552131206047807,24.79961122859608,247555200
2015-09-03,24.83111000061035,25.373312366291003,24.75686598898215,25.3080677848419,212935600
2015-09-04,24.58363151550293,24.849108714933806,24.412647480691515,24.516138359592922,199985200
2015-09-08,25.267574310302734,25.323819468480036,24.819863331821878,25.141585705254695,219374400
2015-09-09,24.7816162109375,25.652290131988792,24.69612247481686,25.593796405287875,340043200
2015-09-10,25.326068878173828,25.485804915888515,24.725371021599024,24.808612754279864,251571200
2015-09-11,25.695035934448242,25.695035934448242,25.143834112112092,25.150583255954153,199662000
2015-09-14,25.94251251220703,26.297982273193004,25.84127192849879,26.228238836259138,233453600
2015-09-15,26.16074562072754,26.216990774441335,25.742281539779604,26.082002748821395,173364800
2015-09-16,26.189992904663086,26.21923976522092,25.971761444405875,26.153995184161953,148694000
2015-09-17,25.62978744506836,26.207987471147636,25.584792015332592,26.021254892925143,256450400
2015-09-18,25.5240421295166,25.715276965832878,25.168574173127286,25.245066734481526,297141200
2015-09-21,25.920021057128906,25.95601878583344,25.57130207175115,25.573550642445547,200888000
2015-09-22,25.51280403137207,25.688288649830113,25.31481997652422,25.508303457507708,201384800
2015-09-23,25.71978187561035,25.809774458036703,25.490302421065618,25.564544713836543,143026800
2015-09-24,25.872766494750977,25.98525678385859,25.281068191972544,25.47905048287433,200878000
2015-09-25,25.807519912719727,26.252982178164313,25.652282776562974,26.19673703798757,224607600
2015-09-28,25.29681968688965,25.776027755933967,25.29681968688965,25.61404144626665,208436000
2015-09-29,24.53638458251953,25.53754931895009,24.266408539249394,25.384562436706126,293461600
2015-09-30,24.81536102294922,25.094336488096644,24.462141547382192,24.786112446226834,265892000
2015-10-01,24.653377532958984,24.662376964020137,24.142670548150836,24.53863693251174,255716400
2015-10-02,24.833356857299805,24.975095727258328,24.196663093369313,24.300153958589345,232079200
2015-10-05,24.923357009887695,25.05609649062369,24.538640290818208,24.720874074465282,208258800
2015-10-06,25.042583465576172,25.139325166849854,24.696113226513805,24.88959662906117,192787200
2015-10-07,24.923357009887695,25.146087380619253,24.615134607073877,25.139338235516206,187062400
2015-10-08,24.6353702545166,24.79060738347152,24.345145138693027,24.79060738347152,247918400
2015-10-09,25.22481918334961,25.260815177787883,24.63311925474526,24.747859812668835,211064400
2015-10-12,25.10783576965332,25.36656381482721,25.071839764562586,25.36206495786556,121868800
2015-10-13,25.150585174560547,25.29907149981078,24.90085653455851,24.932353685868133,132197200
2015-10-14,24.795114517211914,25.0898385871913,24.64887676742138,25.03809400457471,177849600
2015-10-15,25.166332244873047,25.22032711296466,24.858108178104345,24.957100199993896,150694000
2015-10-16,24.981847763061523,25.197828948069066,24.86710716849112,25.14833293800082,156930400
2015-10-19,25.13707733154297,25.14157618724895,24.77260822660566,24.927845353675036,119036800
2015-10-20,25.596046447753906,25.686039046309485,24.932354251780364,25.049343428376382,195871200
2015-10-21,25.593793869018555,26.003258497677987,25.580293865646503,25.64778873310942,167180800
2015-10-22,25.985261917114258,25.985261917114258,25.670288702098475,25.722035000555053,166616400
2015-10-23,26.79069709777832,26.82444453968488,26.172000289867484,26.2552420345753,237467600
2015-10-26,25.935768127441406,26.57696261365822,25.854774959028116,26.5657146114412,265335200
2015-10-27,25.771530151367188,26.21924109489392,25.64553983968958,25.96276333094668,279537600
2015-10-28,26.83343505859375,26.840185918337394,26.111247547939957,26.306981285328003,342205600
2015-10-29,27.11690902709961,27.15290674379558,26.608452435795478,26.70519415383389,204909200
2015-10-30,26.885183334350586,27.27215026450883,26.87393361708041,27.220403968118237,197461200
2015-11-02,27.263154983520508,27.30365156880463,26.90993543494584,27.177662955238976,128813200
2015-11-03,27.575868606567383,27.782850320594342,27.15515431953093,27.175403463547447,182076000
2015-11-04,27.4476375579834,27.8571022463373,27.362145534337124,27.701865058420555,179544400
2015-11-05,27.321107864379883,27.721029121248858,27.15391003307318,27.531235544138145,158210800
2015-11-06,27.35273551940918,27.522193243292147,27.25332149359075,27.364033390526618,132169200
2015-11-09,27.242021560668945,27.522191160283228,27.124531639480047,27.330139432513867,135485600
2015-11-10,26.383438110351562,26.67716553216662,26.223018332650877,26.412811886820972,236511600
2015-11-11,26.234317779541016,26.53030341438656,26.030968146366746,26.29306361219431,180872000
2015-11-12,26.146194458007812,26.394732080756615,26.130378474482335,26.26820421255277,130102400
2015-11-13,25.382509231567383,26.112307991563497,25.366693244759457,26.028708219114012,183249600
2015-11-16,25.798242568969727,25.811798634532966,25.07974178929681,25.165599744219016,152426800
2015-11-17,25.687536239624023,25.99481976688335,25.603936461653355,25.96544598671921,110467600
2015-11-18,26.50092887878418,26.54611691578622,26.0964895695074,26.155235396660544,186698800
2015-11-19,26.837587356567383,27.05675298010782,26.381181926988305,26.58001172497497,173183200
2015-11-20,26.955074310302734,27.095158250187996,26.853398647939915,26.932478569457885,137148400
2015-11-23,26.604856491088867,27.05222553705993,26.512218796046483,26.948289973515354,129930000
2015-11-24,26.86017417907715,26.966367945430903,26.46251468967576,26.509962638167533,171212800
2015-11-25,26.668123245239258,26.939256603726427,26.64326931094928,26.93473676632122,85553200
2015-11-27,26.618423461914062,26.75399104424228,26.570975497624552,26.726877183013954,52185600
2015-11-30,26.7291316986084,26.979929261873394,26.604862014535446,26.659088002215885,156721200
2015-12-01,26.512226104736328,26.844363534034464,26.403774121993987,26.830807467144968,139409600
2015-12-02,26.272729873657227,26.68620720664941,26.22754182883538,26.512229614077143,133546400
2015-12-03,26.028705596923828,26.387956866531066,25.80728180391958,26.333730877768634,166278000
2015-12-04,26.89406967163086,26.943777545428325,26.008371066661898,26.04904098851318,231108000
2015-12-07,26.724613189697266,27.0816045509564,26.618419404174713,26.8827747703654,128336800
2015-12-08,26.71332550048828,26.79692356966182,26.403781998273175,26.552903949980443,137238000
2015-12-09,26.123605728149414,26.59130901997083,26.001595948916012,26.580011147818134,185445600
2015-12-10,26.247867584228516,26.421845121470554,26.098745704691066,26.218495536816878,116850800
2015-12-11,25.572298049926758,26.071633225097415,25.497736244325083,26.026445192267104,187544800
2015-12-14,25.414140701293945,25.459328738551797,24.80635177444103,25.34635692159404,257274800
2015-12-15,24.964509963989258,25.48644089572394,24.9328779952554,25.292129245608518,213292400
2015-12-16,25.156566619873047,25.303430345637576,24.582671232606135,25.09556258931938,224954000
2015-12-17,24.62333106994629,25.362165786955078,24.62333106994629,25.31019800726594,179091200
2015-12-18,23.956802368164062,24.745345139551574,23.907094494677143,24.60752111371929,385813200
2015-12-21,24.25052833557129,24.25956628692595,23.852867095031055,24.239230465424725,190362400
2015-12-22,24.227933883666992,24.338645769099184,24.0516964211379,24.266343883374272,131157600
2015-12-23,24.539735794067383,24.593961778184386,24.221154474277448,24.23697045813711,130629600
2015-12-24,24.408689498901367,24.627855090655824,24.39061359521144,24.627855090655824,54281600
2015-12-28,24.135297775268555,24.33186934813925,23.990693994241738,24.309273606755713,106816800
2015-12-29,24.569108963012695,24.725010613745606,24.144335574408643,24.16692959183629,123724800
2015-12-30,24.248268127441406,24.560069688298338,24.21663615998402,24.53295755837083,100855200
2015-12-31,23.782821655273438,24.182741032417283,23.68340592869663,24.17822291930593,163649200
2016-01-04,23.803157806396484,23.80767764371102,23.046247094620064,23.184072827894877,270597600
2016-01-05,23.206666946411133,23.916129712422602,23.13888490070683,23.893535697187836,223164000
2016-01-06,22.75252342224121,23.12985060390474,22.564991514734768,22.720891451152745,273829600
2016-01-07,21.79225730895996,22.62372974115171,21.7877391958982,22.29611224407437,324377600
2016-01-08,21.907495498657227,22.393274677649,21.862307459417007,22.266746788725822,283192000
2016-01-11,22.262224197387695,22.38197403799693,21.9933507428638,22.361639939997467,198957600
2016-01-12,22.5853271484375,22.750266772155083,22.33226963872977,22.718634798918274,196616800
2016-01-13,22.004648208618164,22.86323462272275,21.984314110992557,22.66666305994375,249758400
2016-01-14,22.485904693603516,22.7028120509325,21.631838222941823,22.13343325461621,252680400
2016-01-15,21.945903778076172,22.07695149490277,21.545984318437906,21.7357761368932,319335600
2016-01-19,21.8397159576416,22.289343378027027,21.577620473155044,22.235117379924546,212350800
2016-01-20,21.869089126586914,22.185410625266556,21.107658299799702,21.487243753452574,289337600
2016-01-21,21.758373260498047,22.115362902239465,21.4510897716426,21.930089186060137,208646000
2016-01-22,22.915205001831055,22.924242954859242,22.226077890611073,22.284821999574387,263202000
2016-01-25,22.467832565307617,22.940053870908468,22.415864777836095,22.937793952197648,207178000
2016-01-26,22.592103958129883,22.793193658731777,22.158292585403082,22.57854789142378,300308000
2016-01-27,21.107656478881836,21.832935426651044,21.089580572216434,21.699629493573713,533478800
2016-01-28,21.259035110473633,21.35619093937194,20.874931632771354,21.191253056427215,222715200
2016-01-29,21.99335479736328,21.99335479736328,21.31778374399101,21.417199504928192,257666000
2016-02-01,21.787744522094727,21.851008463300907,21.555022856737796,21.79678247424034,163774000
2016-02-02,21.347158432006836,21.69963000116032,21.301968664286274,21.55954430694665,149428800
2016-02-03,21.769678115844727,21.88039006125881,21.2567866054533,21.464654424055137,183857200
2016-02-04,21.944591522216797,22.11042615711119,21.624283163266224,21.77648643832194,185886800
2016-02-05,21.358491897583008,22.0172842960619,21.28352722268342,21.926416080208423,185672400
2016-02-08,21.58339500427246,21.740140928319427,21.13587039055476,21.156314832886697,216085600
2016-02-09,21.578847885131836,21.794660125704805,21.338048573731598,21.41982979895567,177324800
2016-02-10,21.415287017822266,21.887800413343935,21.376668584491327,21.790117372280967,169374400
2016-02-11,21.28579330444336,21.517507293988587,21.03363488043828,21.30623947206992,200298800
2016-02-12,21.35167121887207,21.467528205585683,21.12904597101706,21.397106180900245,161405600
2016-02-16,21.953676223754883,22.001381645287527,21.492522082438995,21.585660743574064,196231600
2016-02-17,22.289892196655273,22.310336638293304,21.842367598127055,21.9604950827594,179452800
2016-02-18,21.867351531982422,22.464807102233163,21.828731373325958,22.453447926187096,156084000
2016-02-19,21.817373275756836,21.98093570017723,21.762853045338996,21.80828628182605,141496800
2016-02-22,22.008193969726562,22.01273833307323,21.790111324590146,21.878707345015354,137123200
2016-02-23,21.510692596435547,21.921869067861888,21.47888898721841,21.899152451730608,127770400
2016-02-24,21.831003189086914,21.894610414277626,21.199471834454986,21.34940463654758,145022800
2016-02-25,21.980937957763672,21.980937957763672,21.637911267604633,21.819647698552124,110330800
2016-02-26,22.015012741088867,22.267169470991487,21.940046336788832,22.08089041777644,115964400
2016-02-29,21.96503257751465,22.314874023629606,21.955945584128532,22.00365099953056,140865200
2016-03-01,22.837369918823242,22.891890162145486,22.130872005277148,22.183121799454458,201628400
2016-03-02,22.88734245300293,22.919146065649038,22.635184000475302,22.832822221776308,132678400
2016-03-03,23.057720184326172,23.105425604313712,22.81919135122154,22.848724515856876,147822800
2016-03-04,23.400741577148438,23.568846600142336,23.028183562315174,23.255353168099678,184220400
2016-03-07,23.141773223876953,23.359855883237056,22.935048007290668,23.25990068109275,143315600
2016-03-08,22.950956344604492,23.11679100142754,22.807840046127613,22.89416391507388,126247600
2016-03-09,22.971397399902344,23.07589523896485,22.778301796007497,23.014558458170693,108806800
2016-03-10,22.982751846313477,23.225823289496766,22.751039578289895,23.037273807279913,134054400
2016-03-11,23.230369567871094,23.234912198409383,23.057720143578248,23.225825204165872,109632800
2016-03-14,23.289438247680664,23.378036030392135,23.121333145105616,23.15086631706523,100304400
2016-03-15,23.757408142089844,23.893709618325744,23.591573495005175,23.616562301184608,160270800
2016-03-16,24.07316780090332,24.150404649062708,23.75967257841274,23.764216941932037,153214000
2016-03-17,24.03455352783203,24.186756801845057,23.84373008990236,23.970944559744034,137682800
2016-03-18,24.06180763244629,24.19356643839948,23.895974767338643,24.157218464412338,176820800
2016-03-21,24.059537887573242,24.454812583825912,23.884616290686402,24.064080517871087,142010800
2016-03-22,24.243541717529297,24.373028329433208,23.900515111789716,23.909602104417473,129777600
2016-03-23,24.109514236450195,24.32305426123006,24.057266187727596,24.189025000173338,102814000
2016-03-24,24.005014419555664,24.13677322109909,23.827822385215686,23.959581186759113,104532000
2016-03-28,23.895977020263672,24.123146679600588,23.86644385532302,24.079983889713148,77645600
2016-03-29,24.461627960205078,24.48661676033685,23.825552247487547,23.827824429272315,124760400
2016-03-30,24.88871192932129,25.084078011167296,24.67062922397006,24.68198840230631,182404400
2016-03-31,24.759220123291016,24.965945340510757,24.73423132267837,24.925054733432507,103553600
2016-04-01,24.986392974853516,24.98866515697277,24.57975903386454,24.711517866106874,103496000
2016-04-04,25.243093490600586,25.48616495985676,25.049997891174083,25.084073687141522,149424800
2016-04-05,24.945499420166016,25.154496821306928,24.856903392803854,24.877349563131162,106314800
2016-04-06,25.206745147705078,25.21128951145732,24.806926062688646,25.040912267254328,105616400
2016-04-07,24.65699577331543,25.084074121761805,24.561584929487037,24.977304101358456,127207600
2016-04-08,24.68425750732422,24.936414249914318,24.572943119641355,24.74104992559084,94326800
2016-04-11,24.766036987304688,25.12723766861337,24.722875927989268,24.754679543555184,117630000
2016-04-12,25.0886173248291,25.10224694955481,24.68425561507511,24.838729317078272,108929200
2016-04-13,25.452091217041016,25.520241081306384,25.170401298443164,25.170401298443164,133029200
2016-04-14,25.465717315673828,25.53159672188819,25.290797448472638,25.356676854687,101895600
